token,label
masked,B
words,I
",",O
the,O
model,O
is,O
forced,O
to,O
learn,O
the,O
inherent,O
language,O
patterns,O
of,O
depression,O
.,O
This,O
study,O
evaluates,O
seven,O
masking,B
techniques,O
.,O
Moreover,O
",",O
predicting,O
the,O
masked,B
words,I
during,O
the,O
pre-training,B
or,O
fine-tuning,B
phase,O
was,O
also,O
examined,O
.,O
Last,O
",",O
six,O
class,O
imbalanced,O
ratios,O
were,O
compared,O
to,O
determine,O
the,O
robustness,O
of,O
masked,O
words,O
selection,O
methods,O
.,O
Key,O
findings,O
demonstrate,O
that,O
selective,O
masking,B
outperforms,O
random,O
masking,B
in,O
terms,O
of,O
F1-score,O
.,O
The,O
most,O
accurate,O
and,O
robust,O
models,O
are,O
identified,O
.,O
Our,O
research,O
also,O
indicates,O
that,O
reconstructing,O
the,O
masked,B
words,I
during,O
the,O
pre-training,B
phase,O
is,O
more,O
advantageous,O
than,O
during,O
the,O
fine-tuning,B
phase,O
.,O
Further,O
discussion,O
and,O
implications,O
are,O
discussed,O
.,O
This,O
is,O
the,O
first,O
study,O
to,O
comprehensively,O
compare,O
masked,B
words,I
selection,O
methods,O
",",O
which,O
has,O
broad,O
implications,O
for,O
the,O
field,O
of,O
depression,B
classification,I
and,O
general,O
NLP,B
.,O
Our,O
code,O
can,O
be,O
found,O
at,O
:,O
https,O
:,O
//github.com/chanapapan/Depression-Detection,O
.,O
This,O
study,O
discusses,O
the,O
effect,O
of,O
semi-supervised,O
learning,O
in,O
combination,O
with,O
pretrained,O
language,B
models,I
for,O
data-to-text,B
generation,O
.,O
It,O
is,O
not,O
known,O
whether,O
semi-supervised,O
learning,O
is,O
still,O
helpful,O
when,O
a,O
large-scale,O
language,B
model,I
is,O
also,O
supplemented,O
.,O
This,O
study,O
aims,O
to,O
answer,O
this,O
question,O
by,O
comparing,O
a,O
data-to-text,O
system,O
only,O
supplemented,O
with,O
a,O
language,B
model,I
",",O
to,O
two,O
data-to-text,B
systems,O
that,O
are,O
additionally,O
enriched,O
by,O
a,O
data,O
augmentation,O
or,O
a,O
pseudo-labeling,O
semi-supervised,O
learning,O
approach,O
.,O
Results,O
show,O
that,O
semi-supervised,O
learning,O
results,O
in,O
higher,O
scores,O
on,O
diversity,O
metrics,O
.,O
In,O
terms,O
of,O
output,O
quality,O
",",O
extending,O
the,O
training,O
set,O
of,O
a,O
data-to-text,B
system,O
with,O
a,O
language,B
model,I
using,O
the,O
pseudo-labeling,B
approach,O
did,O
increase,O
text,O
quality,O
scores,O
",",O
but,O
the,O
data,O
augmentation,O
approach,O
yielded,O
similar,O
scores,O
to,O
the,O
system,O
without,O
training,O
set,O
extension,O
.,O
These,O
results,O
indicate,O
that,O
semi-supervised,O
learning,O
approaches,O
can,O
bolster,O
output,O
quality,O
and,O
diversity,O
",",O
even,O
when,O
a,O
language,B
model,I
is,O
also,O
present,O
.,O
Large,B
multilingual,I
language,I
models,I
typically,O
share,O
their,O
parameters,O
across,O
all,O
languages,O
",",O
which,O
enables,O
cross-lingual,B
task,O
transfer,O
",",O
but,O
learning,O
can,O
also,O
be,O
hindered,O
when,O
training,O
updates,O
from,O
different,O
languages,O
are,O
in,O
conflict,O
.,O
In,O
this,O
article,O
",",O
we,O
propose,O
novel,O
methods,O
for,O
using,O
language-specific,O
subnetworks,O
",",O
which,O
control,O
cross-lingual,B
parameter,O
sharing,O
",",O
to,O
reduce,O
conflicts,O
and,O
increase,O
positive,O
transfer,O
during,O
fine-tuning,B
.,O
We,O
introduce,O
dynamic,O
subnetworks,O
",",O
which,O
are,O
jointly,O
updated,O
with,O
the,O
model,O
",",O
and,O
we,O
combine,O
our,O
methods,O
with,O
meta-learning,B
",",O
an,O
established,O
",",O
but,O
complementary,O
",",O
technique,O
for,O
improving,O
cross-lingual,B
transfer,O
.,O
Finally,O
",",O
we,O
provide,O
extensive,O
analyses,O
of,O
how,O
each,O
of,O
our,O
methods,O
affects,O
the,O
models,O
.,O
(,O
automatically,O
detecting,O
correcting,O
includes,O
correction,O
mismatched,O
orthographic,O
semantic,B
respectively,O
significant,O
progress,O
motivated,O
development,O
represent,O
dominant,O
condense,O
introduce,O
available,O
researchers,O
languages,O
summarize,O
techniques,O
developed,O
particular,O
describe,O
different,O
approaches,O
evaluation,O
concerns,O
surrounding,O
reliability,O
especially,O
relation,O
subjective,O
judgments,O
concluding,O
overview,O
progress,O
suggestions,O
remaining,O
challenges,O
comprehensive,O
resource,O
researchers,O
apprised,O
developments,O
preserve,O
cultures,O
histories,O
difficulties,O
challenging,O
inscriptions,O
determining,O
literature,O
Technological,O
supported,O
reshaping,O
humanities,O
similarly,O
microscopes,O
telescopes,O
contributed,O
comprehensive,O
published,O
research,O
spanning,O
millennia,O
civilizations,O
world,O
.,O
To,O
analyze,O
the,O
relevant,O
literature,O
",",O
we,O
introduce,O
a,O
taxonomy,B
of,O
tasks,O
inspired,O
by,O
the,O
steps,O
involved,O
in,O
the,O
study,O
of,O
ancient,O
documents,O
:,O
digitization,B
",",O
restoration,B
",",O
linguistic,B
analysis,I
",",O
textual,B
criticism,I
",",O
translation,B
",",O
and,O
decipherment,B
.,O
This,O
work,O
offers,O
three,O
major,O
contributions,O
:,O
first,O
",",O
mapping,O
the,O
interdisciplinary,O
field,O
carved,O
out,O
by,O
the,O
synergy,O
between,O
the,O
humanities,O
and,O
machine,O
learning,O
;,O
second,O
",",O
highlighting,B
how,O
active,O
collaboration,O
between,O
specialists,O
from,O
both,O
fields,O
is,O
key,O
to,O
producing,O
impactful,O
and,O
compelling,O
scholarship,O
;,O
third,O
",",O
highlighting,B
promising,O
directions,O
for,O
future,O
work,O
in,O
this,O
field,O
.,O
Thus,O
",",O
this,O
work,O
promotes,O
and,O
supports,O
the,O
continued,O
collaborative,O
impetus,O
between,O
the,O
humanities,O
and,O
machine,O
learning,O
.,O
on,O
a,O
dataset,O
is,O
often,O
regarded,O
as,O
the,O
key,O
criterion,O
for,O
assessing,O
NLP,B
models,O
.,O
I,O
argue,O
for,O
a,O
broader,O
perspective,O
",",O
which,O
emphasizes,O
scientific,B
explanation,I
.,O
I,O
draw,O
on,O
a,O
long,O
tradition,O
in,O
the,O
philosophy,O
of,O
science,O
",",O
and,O
on,O
the,O
Bayesian,B
approach,I
to,O
assessing,O
scientific,B
theories,I
",",O
to,O
argue,O
for,O
a,O
plurality,O
of,O
criteria,O
for,O
assessing,O
NLP,B
models,O
.,O
To,O
illustrate,O
these,O
ideas,O
",",O
I,O
compare,O
some,O
recent,O
models,B
of,I
language,I
production,O
with,O
each,O
other,O
.,O
I,O
conclude,O
by,O
asking,O
what,O
it,O
would,O
mean,O
for,O
institutional,O
policies,O
if,O
the,O
NLP,B
community,O
took,O
these,O
ideas,O
onboard,O
.,O
Large,O
neural,O
models,O
have,O
brought,O
a,O
new,O
challenge,O
to,O
natural,B
language,I
generation,I
(,O
NLG,B
),O
:,O
It,O
has,O
become,O
imperative,O
to,O
ensure,O
the,O
safety,O
and,O
reliability,O
of,O
the,O
output,O
of,O
models,O
that,O
generate,O
freely,O
.,O
To,O
this,O
end,O
",",O
we,O
present,O
an,O
evaluation,O
framework,O
",",O
Attributable,B
to,I
Identified,I
Sources,I
(,O
AIS,B
),O
",",O
stipulating,O
that,O
NLG,B
output,O
pertaining,O
to,O
the,O
external,O
world,O
is,O
to,O
be,O
verified,O
against,O
an,O
independent,O
",",O
provided,O
source,O
.,O
We,O
define,O
AIS,B
and,O
a,O
two-stage,O
annotation,O
pipeline,O
for,O
allowing,O
annotators,O
to,O
evaluate,O
model,O
output,O
according,O
to,O
annotation,O
guidelines,O
.,O
We,O
successfully,O
validate,O
this,O
approach,O
on,O
generation,O
datasets,O
spanning,O
three,O
tasks,O
(,O
two,O
conversational,B
QA,I
datasets,O
",",O
a,O
summarization,B
dataset,O
",",O
and,O
a,O
table-to-text,B
dataset,O
),O
.,O
We,O
provide,O
full,O
annotation,O
guidelines,O
in,O
the,O
appendices,O
and,O
publicly,O
release,O
the,O
annotated,O
data,O
at,O
https,O
:,O
//github.com/google-research-datasets/AIS,O
.,O
Graph-based,B
semantic,I
representations,I
are,O
popular,O
in,O
natural,B
language,I
processing,I
",",O
where,O
it,O
is,O
often,O
convenient,O
to,O
model,O
linguistic,B
concepts,I
as,O
nodes,O
and,O
relations,O
as,O
edges,O
between,O
them,O
.,O
Several,O
attempts,O
have,O
been,O
made,O
to,O
find,O
a,O
generative,O
device,O
that,O
is,O
sufficiently,O
powerful,O
to,O
describe,O
languages,O
of,O
semantic,B
graphs,I
",",O
while,O
at,O
the,O
same,O
allowing,O
efficient,O
parsing,O
.,O
We,O
contribute,O
to,O
this,O
line,O
of,O
work,O
by,O
introducing,O
graph,B
extension,I
grammar,I
",",O
a,O
variant,O
of,O
the,O
contextual,B
hyperedge,I
replacement,I
grammars,I
proposed,O
by,O
Hoffmann,O
et,O
al,O
.,O
Contextual,B
hyperedge,I
replacement,I
can,O
generate,O
graphs,O
with,O
non-structural,O
reentrancies,O
",",O
a,O
type,O
of,O
node-sharing,O
that,O
is,O
very,O
common,O
in,O
formalisms,O
such,O
as,O
abstract,B
meaning,I
representation,I
",",O
but,O
that,O
context-free,O
types,O
of,O
graph,O
grammars,O
can,O
not,O
model,O
.,O
To,O
provide,O
our,O
formalism,O
with,O
a,O
way,O
to,O
place,O
reentrancies,O
in,O
a,O
linguistically,B
meaningful,I
way,O
",",O
we,O
endow,O
rules,O
with,O
logical,B
formulas,I
in,O
counting,O
monadic,O
second-order,O
logic,O
.,O
We,O
then,O
present,O
a,O
parsing,O
algorithm,O
and,O
show,O
as,O
our,O
main,O
result,O
that,O
this,O
algorithm,O
runs,O
in,O
polynomial,O
time,O
on,O
graph,B
languages,I
generated,O
by,O
a,O
subclass,O
of,O
our,O
grammars,O
",",O
the,O
so-called,O
local,B
graph,I
extension,I
grammars,I
.,O
Transformer-based,B
language,I
models,I
have,O
been,O
shown,O
to,O
be,O
highly,O
effective,O
for,O
several,O
NLP,B
tasks,I
.,O
In,O
this,O
article,O
",",O
we,O
consider,O
three,B
transformer,I
models,I
",",O
BERT,B
",",O
RoBERTa,B
",",O
and,O
XLNet,B
",",O
in,O
both,O
small,O
and,O
large,O
versions,O
",",O
and,O
investigate,O
how,O
faithful,O
their,O
representations,O
are,O
with,O
respect,O
to,O
the,O
semantic,B
content,I
of,O
texts,O
.,O
We,O
formalize,B
a,O
notion,O
of,O
semantic,B
faithfulness,I
",",O
in,O
which,O
the,O
semantic,B
content,I
of,O
a,O
text,O
should,O
causally,O
figure,O
in,O
a,O
model,B
â,I
s,I
inferences,I
in,O
question,O
answering,O
.,O
We,O
then,O
test,O
this,O
notion,O
by,O
observing,O
a,O
model,O
â,O
s,O
behavior,O
on,O
answering,O
questions,O
about,O
a,O
story,O
after,O
performing,B
two,I
novel,I
semantic,I
interventionsâdeletion,I
intervention,I
and,I
negation,I
intervention,I
.,O
While,O
transformer,B
models,I
achieve,O
high,O
performance,B
on,O
standard,B
question,I
answering,I
tasks,I
",",O
we,O
show,O
that,O
they,O
fail,O
to,O
be,O
semantically,B
faithful,I
once,O
we,O
perform,O
these,O
interventions,B
for,O
a,O
significant,B
number,O
of,O
cases,O
(,O
â¼,O
50,O
%,O
for,O
deletion,O
intervention,B
",",O
and,O
â¼,O
20,O
%,O
drop,O
in,O
accuracy,B
for,O
negation,B
intervention,I
),O
.,O
We,O
then,O
propose,O
an,O
intervention-based,B
training,I
regime,O
that,O
can,O
mitigate,B
the,O
undesirable,B
effects,O
for,O
deletion,O
intervention,B
by,O
a,O
significant,B
margin,O
(,O
from,O
â¼,O
50,O
%,O
to,O
â¼,O
6,O
%,O
),O
.,O
We,O
analyze,B
the,O
inner-workings,B
of,O
the,O
models,B
to,O
better,O
understand,O
the,O
effectiveness,B
of,O
intervention-based,B
training,I
for,O
deletion,O
intervention,B
.,O
But,O
we,O
show,O
that,O
this,O
training,B
does,O
not,O
attenuate,B
other,O
aspects,O
of,O
semantic,B
unfaithfulness,I
such,O
as,O
the,O
models,B
â,O
inability,O
to,O
deal,O
with,O
negation,O
intervention,B
or,O
to,O
capture,O
the,O
predicateâargument,B
structure,I
of,O
texts,O
.,O
We,O
also,O
test,O
InstructGPT,B
",",O
via,O
prompting,I
",",O
for,O
its,O
ability,O
to,O
handle,O
the,O
two,O
interventions,B
and,O
to,O
capture,O
predicateâargument,B
structure,I
.,O
While,O
InstructGPT,B
models,I
do,O
achieve,O
very,O
high,O
performance,O
on,O
predicateâargument,B
structure,I
task,I
",",O
they,O
fail,O
to,O
respond,O
adequately,B
to,O
our,O
deletion,O
and,O
negation,O
interventions,B
.,O
Lemmatization,B
is,O
a,O
natural,B
language,I
processing,I
(,O
NLP,B
),O
task,O
that,O
consists,O
of,O
producing,O
",",O
from,O
a,O
given,O
inflected,O
word,O
",",O
its,O
canonical,O
form,O
or,O
lemma,O
.,O
Lemmatization,B
is,O
one,O
of,O
the,O
basic,O
tasks,O
that,O
facilitate,O
downstream,O
NLP,B
applications,O
",",O
and,O
is,O
of,O
particular,O
importance,O
for,O
high-inflected,B
languages,I
.,O
Given,O
that,O
the,O
process,O
to,O
obtain,O
a,O
lemma,O
from,O
an,O
inflected,O
word,O
can,O
be,O
explained,O
by,O
looking,O
at,O
its,O
morphosyntactic,B
category,I
",",O
including,O
fine-grained,B
morphosyntactic,I
information,I
to,O
train,B
contextual,I
lemmatizers,I
has,O
become,O
common,O
practice,O
",",O
without,O
considering,O
whether,O
that,O
is,O
the,O
optimum,B
in,O
terms,O
of,O
downstream,O
performance,O
.,O
In,O
order,O
to,O
address,O
this,O
issue,O
",",O
in,O
this,O
article,O
we,O
empirically,O
investigate,O
the,O
role,O
of,O
morphological,B
information,I
to,O
develop,O
contextual,B
lemmatizers,I
in,O
six,O
languages,O
within,O
a,O
varied,O
spectrum,O
of,O
morphological,B
complexity,I
:,O
Basque,O
",",O
Turkish,O
",",O
Russian,O
",",O
Czech,O
",",O
Spanish,O
",",O
and,O
English,O
.,O
Furthermore,O
",",O
and,O
unlike,O
the,O
vast,O
majority,O
of,O
previous,O
work,O
",",O
we,O
also,O
evaluate,O
lemmatizers,B
in,O
out-of-domain,B
settings,I
",",O
which,O
constitutes,O
",",O
after,O
all,O
",",O
their,O
most,O
common,O
application,O
use,O
.,O
The,O
results,O
of,O
our,O
study,O
are,O
rather,O
surprising,O
.,O
It,O
turns,O
out,O
that,O
providing,O
lemmatizers,B
with,O
fine-grained,B
morphological,I
features,I
during,O
training,B
is,O
not,O
that,O
beneficial,O
",",O
not,O
even,O
for,O
agglutinative,B
languages,I
.,O
In,O
fact,O
",",O
modern,B
contextual,I
word,I
representations,I
seem,O
to,O
implicitly,B
encode,I
enough,O
morphological,B
information,I
to,O
obtain,O
competitive,B
contextual,I
lemmatizers,I
without,O
seeing,O
any,O
explicit,B
morphological,I
signal,I
.,O
Moreover,O
",",O
our,O
experiments,O
suggest,O
that,O
the,O
best,O
lemmatizers,B
out-of-domain,I
are,O
those,O
using,O
simple,O
UPOS,B
tags,I
or,O
those,O
trained,O
without,O
morphology,B
and,O
",",O
lastly,O
",",O
that,O
current,O
evaluation,B
practices,O
for,O
lemmatization,B
are,O
not,O
adequate,O
to,O
clearly,O
discriminate,O
between,O
models,B
.,O
Identification,B
of,O
stance,O
has,O
recently,O
gained,O
a,O
lot,O
of,O
attention,O
with,O
the,O
extreme,O
growth,O
of,O
fake,O
news,O
and,O
filter,O
bubbles,O
.,O
Over,O
the,O
last,O
decade,O
",",O
many,O
feature-based,B
and,O
deep-learning,B
approaches,O
have,O
been,O
proposed,O
to,O
solve,O
stance,O
detection,O
.,O
However,O
",",O
almost,O
none,O
of,O
the,O
existing,O
works,O
focus,O
on,O
providing,O
a,O
meaningful,O
explanation,O
for,O
their,O
prediction,B
.,O
In,O
this,O
work,O
",",O
we,O
study,O
stance,O
detection,B
with,O
an,O
emphasis,O
on,O
generating,B
explanations,O
for,O
the,O
predicted,B
stance,O
by,O
capturing,B
the,O
pivotal,B
argumentative,I
structure,I
embedded,O
in,O
a,O
document,O
.,O
We,O
propose,O
to,O
build,O
a,O
stance,O
tree,O
that,O
utilizes,O
rhetorical,O
parsing,O
to,O
construct,O
an,O
evidence,O
tree,O
and,O
to,O
use,O
Dempster,B
Shafer,I
Theory,I
to,O
aggregate,O
the,O
evidence,O
.,O
Human,O
studies,O
show,O
that,O
our,O
unsupervised,O
technique,O
of,O
generating,B
stance,I
explanations,I
outperforms,O
the,O
SOTA,B
extractive,I
summarization,I
method,O
in,O
terms,O
of,O
informativeness,O
",",O
non-redundancy,O
",",O
coverage,O
",",O
and,O
overall,O
quality,O
.,O
Furthermore,O
",",O
experiments,O
show,O
that,O
our,O
explanation-based,B
stance,I
prediction,I
excels,O
or,O
matches,O
the,O
performance,O
of,O
the,O
SOTA,B
model,I
on,O
various,O
benchmark,O
datasets,O
.,O
Large,B
language,I
models,I
(,O
LLMs,B
),O
are,O
capable,O
of,O
successfully,O
performing,O
many,O
language,B
processing,I
tasks,O
zero-shot,B
(,O
without,O
training,O
data,O
),O
.,O
If,O
zero-shot,B
LLMs,I
can,O
also,O
reliably,O
classify,O
and,O
explain,O
social,O
phenomena,O
like,O
persuasiveness,O
and,O
political,O
ideology,O
",",O
then,O
LLMs,B
could,O
augment,O
the,O
computational,B
social,I
science,I
(,O
CSS,B
),O
pipeline,B
in,O
important,O
ways,O
.,O
This,O
work,O
provides,O
a,O
road,O
map,O
for,O
using,O
LLMs,B
as,O
CSS,B
tools,O
.,O
Towards,O
this,O
end,O
",",O
we,O
contribute,O
a,O
set,O
of,O
prompting,O
best,O
practices,O
and,O
an,O
extensive,O
evaluation,B
pipeline,I
to,O
measure,O
the,O
zero-shot,B
performance,I
of,O
13,O
language,B
models,I
on,O
25,O
representative,O
English,O
CSS,B
benchmarks,I
.,O
On,O
taxonomic,B
labeling,I
tasks,I
(,O
classification,B
),O
",",O
LLMs,B
fail,O
to,O
outperform,O
the,O
best,O
fine-tuned,B
models,I
but,O
still,O
achieve,O
fair,O
levels,O
of,O
agreement,O
with,O
humans,O
.,O
On,O
free-form,B
coding,I
tasks,I
(,O
generation,B
),O
",",O
LLMs,B
produce,O
explanations,O
that,O
often,O
exceed,O
the,O
quality,O
of,O
crowdworkers,O
â,O
gold,O
references,O
.,O
We,O
conclude,O
that,O
the,O
performance,O
of,O
today,O
â,O
s,O
LLMs,B
can,O
augment,O
the,O
CSS,B
research,I
pipeline,I
in,O
two,O
ways,O
:,O
(,O
1,O
),O
serving,O
as,O
zero-shot,B
data,I
annotators,I
on,O
human,B
annotation,I
teams,O
",",O
and,O
(,O
2,O
),O
bootstrapping,O
challenging,O
creative,B
generation,I
tasks,I
(,O
e.g.,O
",",O
explaining,O
the,O
underlying,O
attributes,O
of,O
a,O
text,O
),O
.,O
In,O
summary,O
",",O
LLMs,B
are,O
posed,O
to,O
meaningfully,O
participate,O
in,O
social,B
science,I
analysis,I
in,O
partnership,O
with,O
humans,O
.,O
The,O
utilization,O
of,O
monolingual,B
data,I
has,O
been,O
shown,O
to,O
be,O
a,O
promising,O
strategy,O
for,O
addressing,O
low-resource,O
machine,B
translation,I
problems,O
.,O
Previous,O
studies,O
have,O
demonstrated,O
the,O
effectiveness,O
of,O
techniques,O
such,O
as,O
back-translation,B
and,O
self-supervised,O
objectives,O
",",O
including,O
masked,B
language,I
modeling,I
",",O
causal,B
language,I
modeling,I
",",O
and,O
denoise,B
autoencoding,I
",",O
in,O
improving,O
the,O
performance,O
of,O
machine,B
translation,I
models,I
.,O
However,O
",",O
the,O
manner,O
in,O
which,O
these,O
methods,O
contribute,O
to,O
the,O
success,O
of,O
machine,B
translation,I
tasks,O
and,O
how,O
they,O
can,O
be,O
effectively,O
combined,O
remains,O
an,O
under-researched,O
area,O
.,O
In,O
this,O
study,O
",",O
we,O
carry,O
out,O
a,O
systematic,O
investigation,O
of,O
the,O
effects,O
of,O
these,O
techniques,O
on,O
linguistic,B
properties,I
through,O
the,O
use,O
of,O
probing,O
tasks,O
",",O
including,O
source,O
language,B
comprehension,I
",",O
bilingual,B
word,I
alignment,I
",",O
and,O
translation,B
fluency,I
.,O
We,O
further,O
evaluate,O
the,O
impact,O
of,O
pre-training,B
",",O
back-translation,B
",",O
and,O
multi-task,B
learning,I
on,O
bitexts,B
of,O
varying,O
sizes,O
.,O
Our,O
findings,O
inform,O
the,O
design,O
of,O
more,O
effective,O
pipelines,B
for,O
leveraging,B
monolingual,I
data,I
in,O
extremely,B
low-resource,I
and,O
low-resource,B
machine,I
translation,I
tasks,I
.,O
Experiment,O
results,O
show,O
consistent,O
performance,B
gains,O
in,O
seven,O
translation,B
directions,I
",",O
which,O
provide,O
further,O
support,O
for,O
our,O
conclusions,O
and,O
understanding,O
of,O
the,O
role,O
of,O
monolingual,B
data,I
in,O
machine,B
translation,I
.,O
Transformer,B
language,I
models,I
have,O
received,O
widespread,O
public,O
attention,O
",",O
yet,O
their,O
generated,B
text,I
is,O
often,O
surprising,O
even,O
to,O
NLP,B
researchers,I
.,O
In,O
this,O
survey,O
",",O
we,O
discuss,O
over,O
250,O
recent,O
studies,O
of,O
English,O
language,I
model,I
behavior,O
before,O
task-specific,B
fine-tuning,I
.,O
Language,B
models,I
possess,I
basic,O
capabilities,O
in,O
syntax,B
",",O
semantics,B
",",O
pragmatics,B
",",O
world,B
knowledge,I
",",O
and,O
reasoning,B
",",O
but,O
these,O
capabilities,O
are,O
sensitive,O
to,O
specific,O
inputs,O
and,O
surface,O
features,O
.,O
Despite,O
dramatic,O
increases,O
in,O
generated,B
text,I
quality,I
as,O
models,B
scale,I
to,O
hundreds,O
of,O
billions,O
of,O
parameters,B
",",O
the,O
models,B
are,O
still,O
prone,O
to,O
unfactual,B
responses,I
",",O
commonsense,B
errors,I
",",O
memorized,B
text,I
",",O
and,O
social,B
biases,I
.,O
Many,O
of,O
these,O
weaknesses,O
can,O
be,O
framed,O
as,O
over-generalizations,B
or,O
under-generalizations,B
of,O
